gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
A1BG,8.63047458233305,-0.138050731402039,0.226330235091549,-0.609952670911151,0.541893160196638,
A1CF,7.77982663079742,0.253738945334672,0.23173230578557,1.09496578163541,0.273531627891608,
A2M,14.112407719357,-0.454597352536085,0.23381114271202,-1.94429293344673,0.051860136327253,
A2ML1,9.96115614935294,-0.00571580539194041,0.205789284642207,-0.0277750389281839,0.977841574330002,
A3GALT2,7.60441915187057,0.0927062505086643,0.236316282362185,0.392297346513687,0.694838524008057,
A4GALT,9.10701474693865,-0.140358167953029,0.226528109070046,-0.619605966470271,0.535517237657955,
A4GNT,8.62992303795547,-0.10321503902593,0.220928682270573,-0.467187139148921,0.640365994186293,
AAAS,12.9770544008694,-0.216604001902201,0.181427977285327,-1.1938842351836,0.232523255072735,
AACS,14.2931343436947,0.227352137624037,0.18740925110342,1.21313188268692,0.225079402074513,
AADAC,6.88556877847401,0.310102758570482,0.252246180329296,1.22936552761932,0.218934788970872,
AADACL2,8.88144402397451,-0.214573464166949,0.223241038471447,-0.961173920512798,0.336464726953202,
AADACL3,10.7135981153539,-0.071297140433886,0.198858996051646,-0.358531129340355,0.719945876282457,
AADACL4,10.8910637122498,-0.196503022236694,0.20323942956959,-0.966854820705005,0.333616614710981,
AADAT,6.47897481337088,0.274000397983092,0.247081652523601,1.10894675984458,0.267453150182641,
AAGAB,8.96760332807317,0.441415864314926,0.224606744080568,1.96528321587969,0.0493814670909043,
AAK1,9.0312855910114,-0.111304208482801,0.224996812219808,-0.494692379792758,0.62081728133163,
AAMDC,12.4043288629364,-0.0347610731947054,0.202057923511738,-0.172035189665235,0.863409864054154,
AAMP,12.0318907552376,0.0557853101495284,0.215086343218204,0.259362399838349,0.79535563788877,
AANAT,7.39122824918696,0.270125954325694,0.241780273834815,1.11723735787579,0.263892851391586,
AAR2,7.96759144581115,-0.0764664584935998,0.233640748788364,-0.327282200943742,0.743454453406164,
AARD,6.86249501957663,0.0999072381579054,0.263910524810966,0.378564811803043,0.705011056678573,
AARS1,9.73793048873111,0.0110073904257789,0.194791101429892,0.0565086923631399,0.954936571087166,
AARS2,9.32046400834895,-0.148557612639812,0.23970024966075,-0.619764113095699,0.535413098664313,
AARSD1,12.4506859824986,0.158299428675259,0.182815377409632,0.865897775768386,0.386546222971987,
AASDH,8.73752904938898,0.0245613618868334,0.221549114968555,0.11086192734428,0.911725837020066,
AASDHPPT,7.39555805402664,0.324894157297447,0.267577963086774,1.21420371673913,0.224669941576957,
AASS,9.20604875075901,-0.0311687932580719,0.220131555851223,-0.141591663846403,0.887402551877021,
AATF,10.2135304798389,-0.18475607636982,0.210027511187646,-0.879675597378063,0.379035072602344,
AATK,4.92897081268173,0.453203808176074,0.323316409754795,1.40173463054284,0.160994505277313,
ABAT,9.43267972442418,-0.210022042681203,0.22994121589763,-0.913372758604115,0.361046527752959,
ABCA1,8.36864328139887,-0.222855264946619,0.22789873671837,-0.977869680875049,0.328138782262812,
ABCA10,9.50587515264399,0.0056113028561856,0.220772293004222,0.0254166987162573,0.979722591761152,
ABCA12,10.2964779918113,0.0957795326442643,0.203832307457572,0.469893776109074,0.638430911187422,
ABCA13,8.79088771935645,0.347811627888427,0.219055942362663,1.58777536065467,0.112337144958358,
ABCA2,6.29263715206744,0.510966512286112,0.263029247321669,1.94262241742733,0.0520617962954954,
ABCA3,6.97080816288252,-0.0644868837446983,0.228141146312545,-0.282662223746144,0.77743577681006,
ABCA4,9.53213760290345,0.506743423288058,0.22581735995157,2.24404104005439,0.0248297609101156,
ABCA5,8.35177222932517,0.190769884523697,0.224429928057093,0.850019808744791,0.395314073274771,
ABCA6,8.94568638230178,-0.250403950727338,0.22983178261971,-1.08950967474184,0.275929190811921,
ABCA7,9.52551479779322,0.163823048221036,0.225021954710775,0.728031397787832,0.466594366460625,
