gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
A1BG,8.63047458233305,0.055311809413499,0.249782526180083,0.221439867149159,0.824749953322099,0.965664944974535
A1CF,7.77982663079742,0.260927627701278,0.262490341033607,0.99404658729089,0.320200187183486,0.807722703407074
A2M,14.112407719357,0.0975894141036145,0.307646010493101,0.317213325624461,0.751081739289293,0.952697719331677
A2ML1,9.96115614935294,0.355917409898607,0.22282161315459,1.597319958597,0.110194404091743,0.619350251345614
A3GALT2,7.60441915187057,-0.279437255491121,0.294544479776479,-0.948709871266903,0.342768192097283,0.817609390012893
A4GALT,9.10701474693865,0.165312980851153,0.270403375492626,0.611356942382772,0.540963301280893,0.893480201335023
A4GNT,8.62992303795547,-0.15936158274285,0.269195840777246,-0.591991251732299,0.553856446550532,0.897090535661957
AAAS,12.9770544008694,0.0513905089079546,0.2255611189611,0.227834075059794,0.819775235190803,0.964528394337562
AACS,14.2931343436947,0.310873866057197,0.196853528764436,1.57921408881221,0.114286959455293,0.624771897457936
AADAC,6.88556877847401,0.254291053828584,0.290057072577526,0.876693167895837,0.380653318670044,0.838544995952665
AADACL2,8.88144402397451,0.300160167599166,0.253863401803657,1.18236880726634,0.237059394486147,0.743192030871959
AADACL3,10.7135981153539,-0.155718300922375,0.257883204721509,-0.603832657851979,0.545954904606273,0.895691346870351
AADACL4,10.8910637122498,-0.117295019070815,0.237657752395741,-0.49354594112082,0.62162688703478,0.917388763143179
AADAT,6.47897481337088,0.579885552230433,0.315057205460467,1.84057225856146,0.0656842661856757,0.530814539882387
AAGAB,8.96760332807317,0.0766264428983813,0.256042998110101,0.299271776474946,0.764732687412259,0.956239551622618
AAK1,9.0312855910114,0.181357873697781,0.258601089208897,0.701303595636758,0.48311357027605,0.873783156298543
AAMDC,12.4043288629364,-0.190244760217098,0.240459321754818,-0.791172323155262,0.428843439839025,0.852835365820227
AAMP,12.0318907552376,0.201106122656482,0.226888728222146,0.88636453750836,0.375421122256892,0.835738243472036
AANAT,7.39122824918696,0.0492806364420558,0.272831096608845,0.180626904537605,0.856660436461881,0.970972980665818
AAR2,7.96759144581115,0.325424372062314,0.256145132242234,1.27046869567119,0.203917726837944,0.722262461375076
AARD,6.86249501957663,0.412781840460046,0.311144598238604,1.32665597537869,0.184622510333907,0.707572725863167
AARS1,9.73793048873111,-0.290054502614441,0.248506466062602,-1.16719096774477,0.243133257670403,0.749587298367467
AARS2,9.32046400834895,-0.0951835068462736,0.256563236570216,-0.370994333088029,0.710641752547628,0.943477810601893
AARSD1,12.4506859824986,0.256538689534922,0.22550783500145,1.13760432994833,0.255285737779995,0.760723006439203
AASDH,8.73752904938898,0.649308624312384,0.24575487353156,2.6420986692213,0.00823940486543228,0.294239703005122
AASDHPPT,7.39555805402664,-0.106517323123637,0.309955077369117,-0.343654067640223,0.731106458206635,0.948266303466047
