gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
A1BG,8.63047458233305,0.291675916072927,0.266792824219672,1.09326747046527,0.27427638093815,0.818005403067445
A1CF,7.77982663079742,0.220174522260548,0.284284708235931,0.774485984936704,0.438643452985755,0.883705707392429
A2M,14.112407719357,0.10636293182701,0.312870964308078,0.339957822747259,0.73388829076176,0.960731017797508
A2ML1,9.96115614935294,0.128694391870942,0.240573137449206,0.534949135366845,0.59268503024468,0.930301832008563
A3GALT2,7.60441915187057,-0.0186442680800169,0.270473073307802,-0.0689320672553587,0.94504369324014,0.994029975283318
A4GALT,9.10701474693865,0.725410725964635,0.262163936611278,2.7670118756274,0.00565726942904442,0.367313358288998
A4GNT,8.62992303795547,0.276071173002083,0.242291512768482,1.13941743087748,0.254529089097106,0.808888854358797
AAAS,12.9770544008694,-0.215430191502545,0.227537551465932,-0.946789618305271,0.343745992976714,0.850713234277188
AACS,14.2931343436947,0.155234042689667,0.209356037881344,0.741483475999142,0.458400347112166,0.887984957058841
AADAC,6.88556877847401,0.295860783961089,0.293546080422452,1.00788531577498,0.313509521870262,0.83481855431578
AADACL2,8.88144402397451,0.474215390059098,0.2786203799404,1.70201257410007,0.0887530111600965,0.660609283035613
AADACL3,10.7135981153539,0.065355708100723,0.228541914749756,0.285968147997206,0.774902517463484,0.967056231777932
AADACL4,10.8910637122498,-0.106206178154055,0.250166590423276,-0.424541814214106,0.671170717238987,0.948040127576408
AADAT,6.47897481337088,0.605512098307027,0.321902797529991,1.8810401865197,0.0599664524332688,0.615719313961606
AAGAB,8.96760332807317,0.0649093512188511,0.259532048177851,0.250101487174987,0.802508865920251,0.972822736800858
AAK1,9.0312855910114,0.67902846168718,0.237908901823246,2.85415323463459,0.00431517118785074,0.336724154635556
AAMDC,12.4043288629364,0.0852606944196379,0.215876402073526,0.3949514333234,0.692878730796164,0.950825916732998
AAMP,12.0318907552376,0.0863641223024798,0.221864719970688,0.389264784026456,0.697080284227816,0.951040834541642
AANAT,7.39122824918696,-0.731275642779408,0.367252141869544,-1.99120865315245,0.0464579529450951,0.584063176443133
AAR2,7.96759144581115,0.200643986235031,0.277258970858327,0.72366995236939,0.469268384410777,0.893519127252921
AARD,6.86249501957663,-0.625840741583354,0.337033215373052,-1.85691116791153,0.0633237934277947,0.620580072878524
AARS1,9.73793048873111,-0.157007403528503,0.24628465269282,-0.637503806314442,0.523796731423757,0.909159911566735
AARS2,9.32046400834895,0.413773995083042,0.258571397095016,1.60023111500997,0.109547321938366,0.691862185946006
AARSD1,12.4506859824986,0.284847663834263,0.215312659971631,1.32294897973855,0.18585234534798,0.759190147499216
AASDH,8.73752904938898,0.181135290865648,0.277404308129477,0.652964952444445,0.513778873354716,0.904531834242857
AASDHPPT,7.39555805402664,0.0452415685188593,0.32462092901397,0.139367380459047,0.88915984739175,0.984497561198296
AASS,9.20604875075901,-0.0423243490960137,0.271198831936256,-0.156063906300164,0.875982648307155,0.982931641308429
